telegram_id,username,tickets_count
6352478374,m777_blog,224
882182,kefired,223
6186324008,IDLUCA,223
424132678,avilment,223
5808949847,sssme9,221
7949519588,mrnshkx,219
2023630814,Evelon169,218
5276130013,panchik_2006_hali,217
373422175,mmd_0v0,217
5450238884,Rostor_lzt,216
2118322684,shah014,215
8147445758,sioplb,214
399601117,chugaaa,211
6219069758,denis08152,211
7966092141,suchiykid,209
1703073499,zlopun,206
6885741654,admfora,203
7454664626,ID_PH0ENIX,201
5389851181,vinterfil,201
7320301121,Sureiamin,201
5560457243,wpersonxd,199
6520321678,jejusshjsbek,198
511353819,Dell1122,196
5458237064,koloft,195
1419298955,realElixir,195
6310227366,D1e1n11,193
1302837154,oglaced,192
5240892930,aghrab,190
1970599599,Abobus2222gg,189
5720191759,Volkiriy93,189
7568761713,mvpcrystal,189
7640259421,un_detect,188
5827085066,fufel_tag,188
931777691,krlajobb,187
6458170091,Robatxc,186
5901465587,vinchester41,186
1516790731,sultanssea,186
1907371178,Vadimka2301,185
803435331,Sinsaylexa228,184
6502542880,Ahora369s,183
1617704340,GERSIDE,182
8089531241,Artur_Yerov,181
7591696020,SyrPryzHold,181
7542055178,devyoufoo,181
7025114494,Blood_Reyna,179
8179983956,thesomid,179
7817595780,slyapak,177
993614815,Latiinyaga,176
300938271,callpolize,176
5747553171,jean_shok,176
5420187590,pen1lo,176
6484533981,Pv_mi,175
18533487,afrozi,175
1527012809,weather_rrr,174
776996165,serdce_i,174
981736921,r_m19g,172
1752361786,Sallimi,171
752434837,pro100_nick1,170
1126614461,fnoxe,170
5597625067,brocry,170
5802822996,bonprix_0,170
919972401,headshot,170
560722411,Amaxasl,170
997173257,alinov07,170
1767821729,sheleq,168
416283405,d_vasimov,167
6493560631,iD_MR_MOZ,167
792525980,kentariiiii,167
381979091,JetPulse,167
6128474210,verifynickname,167
5356314782,PV_mobhAm1,166
737173565,kistayyyyy,166
1408056571,neooooooooooooooooooooooooo,165
6841963575,Nsjd_zfr,164
318813094,Tg_Willy,163
771216188,artwhdm,162
